Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2020/9/19,144,1,0,0,1,0,1,1,5,1,1,6,6,25,,1,0,6,3,1,0,1,1,15,2,3,1,29,11,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,10
2020/9/20,143,1,0,0,1,0,1,1,5,1,0,6,6,27,,1,0,6,3,1,0,1,1,15,4,3,1,29,10,1,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,6
2020/9/21,141,1,0,0,1,0,1,1,5,1,0,6,6,27,,1,0,5,2,1,0,1,1,16,4,3,1,29,9,1,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,5
2020/9/22,145,1,0,0,1,0,1,1,5,1,0,6,6,30,,1,0,5,2,1,0,1,1,16,5,3,1,29,9,1,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,5
2020/9/23,168,1,0,0,0,0,1,2,5,1,0,8,6,28,30,1,0,4,2,1,0,1,1,14,5,1,1,28,8,0,0,0,0,0,1,1,0,0,0,0,12,0,0,0,0,0,0,5
2020/9/24,164,1,0,0,0,0,1,1,5,1,1,8,8,29,30,1,0,4,2,1,0,1,1,13,4,1,1,30,6,0,0,0,0,0,1,1,0,0,0,0,10,0,0,0,0,0,0,2
2020/9/25,158,1,0,0,0,0,1,1,4,1,1,7,8,30,25,0,0,4,2,1,0,2,1,13,4,1,1,29,6,0,0,0,0,0,1,1,0,0,0,0,10,0,0,0,0,0,0,3
2020/9/26,135,0,0,0,0,0,1,1,4,1,1,7,8,29,,0,0,4,2,1,0,2,1,14,4,1,1,30,7,0,0,0,0,0,1,1,0,0,0,0,10,0,0,0,0,0,0,4
2020/9/27,134,0,0,0,0,0,1,1,4,1,1,6,8,29,,0,0,4,1,1,0,3,1,14,4,1,1,30,8,0,0,0,0,0,1,1,0,0,0,0,10,0,0,0,0,0,0,3
2020/9/28,163,0,0,0,0,0,1,2,4,1,1,7,7,26,27,0,0,4,1,2,0,3,1,15,3,0,2,30,8,0,0,0,0,0,2,1,0,0,0,0,10,0,0,0,0,0,0,5
2020/9/29,154,0,0,0,1,0,1,3,4,1,2,7,6,23,22,0,0,4,1,2,0,2,1,16,3,0,2,27,8,0,0,0,0,0,2,1,0,0,0,0,10,0,0,0,0,0,0,5
2020/9/30,155,0,0,0,1,0,1,3,4,1,2,7,9,21,20,0,1,4,1,2,0,2,1,17,3,0,3,27,8,0,0,0,0,0,2,1,0,0,0,0,9,0,0,0,0,0,0,5
2020/10/1,144,0,0,0,1,0,0,3,4,0,2,6,9,22,19,0,1,4,0,2,0,2,1,15,3,0,3,24,9,0,0,0,0,0,2,1,0,0,0,0,7,0,0,0,0,0,0,4
2020/10/2,138,0,0,0,1,0,0,3,4,0,2,5,10,22,16,0,1,4,0,1,0,2,1,15,3,0,3,24,9,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,4
2020/10/3,120,0,0,0,1,0,0,3,4,0,3,5,10,25,,0,1,4,0,1,0,2,1,13,3,0,3,22,8,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,4
2020/10/4,118,0,0,0,1,0,0,3,4,0,3,5,9,26,,0,1,4,0,1,0,2,1,13,2,0,3,22,7,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,4
2020/10/5,140,0,0,0,1,0,0,3,4,0,3,6,10,25,20,0,1,4,0,1,0,2,2,12,2,0,2,23,6,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,5
2020/10/6,138,0,0,0,1,0,0,3,4,0,3,6,10,25,21,0,1,4,0,1,0,2,2,12,2,0,2,21,5,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,5
2020/10/7,136,0,0,0,1,0,0,3,5,0,3,6,12,24,18,0,1,4,0,1,0,2,1,12,2,0,2,22,4,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,5
2020/10/8,144,0,0,0,1,0,0,3,5,0,5,6,13,22,20,0,0,4,0,1,0,2,0,13,1,0,2,23,10,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,6
2020/10/9,150,0,0,0,1,0,0,4,5,0,5,6,14,21,19,0,0,4,0,1,0,1,0,12,1,0,2,23,12,0,0,0,0,3,0,1,0,0,0,0,6,0,0,0,0,0,0,9
2020/10/10,131,0,0,0,1,0,0,4,5,0,5,6,13,24,,0,0,4,0,1,0,1,0,11,0,0,2,23,12,0,0,0,0,3,0,1,0,0,0,0,6,0,0,1,0,0,0,8
2020/10/11,132,0,0,0,1,0,0,4,5,0,5,8,13,24,,0,0,4,0,2,0,1,0,10,0,0,2,24,11,0,0,0,0,3,0,1,0,0,0,0,6,0,0,1,0,0,0,7
2020/10/12,153,0,0,0,1,0,0,3,5,0,5,9,12,25,23,0,0,4,0,1,0,1,0,9,0,0,2,22,11,1,0,0,0,3,1,1,0,0,0,0,6,0,0,1,0,0,0,7
2020/10/13,156,1,0,0,1,0,0,3,5,0,4,10,12,27,18,0,0,4,0,2,0,1,0,8,0,0,2,21,15,1,1,0,0,3,1,1,0,0,0,0,7,0,0,1,0,0,0,7
2020/10/14,148,1,0,0,1,0,0,3,4,0,4,9,12,25,17,0,0,4,0,0,0,1,0,10,0,0,1,21,13,1,1,0,0,3,1,1,0,0,0,0,7,0,0,1,0,0,0,7
2020/10/15,153,1,0,0,1,0,0,3,4,0,4,9,12,25,19,0,0,4,0,0,0,1,0,10,0,1,1,21,13,2,1,0,0,2,1,1,0,0,0,0,7,0,0,0,0,0,0,10
2020/10/16,153,1,1,0,1,0,0,2,4,0,4,9,13,25,19,0,0,4,0,0,0,1,0,10,0,1,1,19,14,2,1,0,0,2,1,1,0,0,0,0,7,0,0,0,0,0,0,10
2020/10/17,132,2,1,0,1,0,0,2,3,0,4,9,12,23,,0,0,4,0,0,0,1,0,9,0,1,1,19,17,2,1,0,0,2,1,1,0,0,0,0,6,0,0,0,0,0,0,10
2020/10/18,131,2,1,0,1,0,0,2,2,0,4,9,10,24,,0,0,4,0,0,0,1,0,9,0,1,1,20,18,2,1,0,0,2,1,1,0,0,0,0,6,0,0,0,0,0,0,9
2020/10/19,146,2,2,0,1,0,0,2,2,0,4,7,9,24,23,0,0,3,0,0,1,1,0,10,0,1,0,16,18,2,1,0,0,2,1,1,0,0,0,0,5,0,0,0,0,0,0,8
2020/10/20,152,2,2,0,1,0,0,2,2,0,5,10,9,24,23,0,0,3,0,0,1,1,0,11,0,0,0,19,17,2,1,0,0,2,1,1,0,0,0,0,5,0,0,0,0,0,0,8
2020/10/21,154,2,2,0,1,0,0,3,2,0,5,10,9,24,25,0,0,3,0,1,1,1,0,10,0,0,0,19,17,2,1,0,0,2,0,1,0,0,0,0,5,0,0,0,0,0,0,8
2020/10/22,152,2,2,0,1,0,0,3,2,0,5,9,9,24,22,0,0,3,0,1,1,1,0,11,1,0,0,22,15,2,2,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,7
2020/10/23,154,2,3,0,1,0,0,3,2,0,5,9,10,23,25,0,0,1,0,0,1,1,0,10,2,0,0,22,16,2,2,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,7
2020/10/24,133,3,3,0,1,0,0,3,2,0,5,10,11,25,,0,0,1,0,0,1,1,0,10,2,0,0,23,16,2,2,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,6
2020/10/25,136,3,3,0,1,0,0,3,2,0,5,9,10,28,,0,0,1,0,0,1,1,0,10,2,0,0,23,17,2,2,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,7
2020/10/26,163,3,3,0,3,0,0,5,2,0,5,8,10,29,24,0,0,1,0,0,1,1,0,11,2,0,0,26,14,2,2,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,5
2020/10/27,162,2,2,0,3,0,0,5,1,0,5,9,11,33,21,0,0,1,0,0,1,1,0,11,2,0,0,26,14,1,2,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,5
2020/10/28,159,4,3,0,4,0,0,5,1,0,5,9,10,30,20,0,0,1,0,0,1,1,0,10,2,0,0,25,15,1,2,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,5
2020/10/29,156,5,3,0,4,0,0,4,1,0,5,10,10,29,19,0,0,1,0,0,0,1,0,10,2,0,0,25,13,1,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,5
2020/10/30,159,6,1,0,4,0,0,4,1,0,5,9,11,31,20,0,0,1,0,0,0,1,0,11,2,0,0,26,14,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,4
2020/10/31,137,6,2,0,4,0,0,4,0,0,5,10,10,33,,0,0,1,0,0,0,1,0,9,3,0,0,25,13,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4
2020/11/1,142,6,3,0,4,0,0,4,0,0,5,10,9,34,,0,0,1,0,0,0,1,0,9,3,0,0,26,15,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,6
2020/11/2,166,5,3,0,3,0,0,4,0,0,5,10,8,32,24,0,0,1,1,0,0,1,0,9,3,0,2,31,14,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4
2020/11/3,147,6,3,0,3,0,0,4,0,0,4,9,10,32,,0,0,1,1,0,0,1,0,9,3,0,2,32,16,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4
2020/11/4,183,6,3,0,4,1,0,3,0,1,4,8,9,35,26,0,0,1,1,0,0,0,0,11,3,0,2,37,16,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4
2020/11/5,192,9,3,0,3,1,0,3,1,1,4,6,9,38,25,0,0,1,1,0,0,0,0,11,3,0,2,40,16,0,3,0,0,2,0,0,0,0,0,0,4,0,0,1,0,1,0,4
2020/11/6,195,10,3,0,4,1,0,3,1,1,4,7,8,37,23,0,0,1,1,0,0,0,0,13,3,0,2,42,16,0,3,0,0,2,1,0,0,0,0,0,4,0,0,0,0,1,0,4
2020/11/7,173,11,3,0,4,1,0,3,1,3,4,7,9,36,,0,0,1,1,0,0,0,0,13,3,0,2,43,14,0,3,0,0,2,1,0,0,0,0,0,4,0,0,0,0,1,0,3
2020/11/8,177,11,3,0,4,1,0,3,1,3,3,7,9,36,,0,0,1,1,0,0,0,0,15,3,0,2,46,15,0,3,0,0,2,1,0,0,0,0,0,4,0,0,0,0,1,0,2
2020/11/9,207,11,2,0,5,1,0,3,1,3,3,11,8,35,23,0,0,1,0,1,0,0,1,15,3,0,1,51,15,0,2,0,0,2,1,0,0,0,0,0,4,0,0,0,0,1,0,3
2020/11/10,206,11,2,0,5,1,0,3,1,4,2,8,6,33,20,0,0,0,0,1,0,0,1,15,3,0,1,58,16,0,2,0,0,2,1,1,0,0,0,0,4,0,0,1,0,1,0,3
2020/11/11,227,12,2,0,3,1,0,2,1,4,2,8,7,38,26,0,0,0,0,1,0,0,2,15,2,0,1,63,17,1,3,0,0,2,1,1,0,0,0,0,4,0,0,3,0,1,0,4
2020/11/12,232,14,2,0,4,1,0,3,1,4,2,7,8,39,29,0,0,0,0,1,0,0,2,14,2,0,0,60,18,1,3,0,0,1,1,1,0,0,0,0,4,0,0,4,0,1,0,5
2020/11/13,236,16,2,0,3,1,0,3,2,4,3,9,8,39,28,0,0,0,0,1,0,0,2,14,3,0,1,58,18,1,3,0,0,1,1,1,0,0,0,0,4,0,0,4,0,1,0,5
2020/11/14,218,18,2,0,3,1,0,3,3,4,3,10,7,41,,0,0,0,0,1,0,0,2,12,3,0,1,62,19,2,3,0,0,1,1,1,0,0,0,0,4,0,0,4,0,1,0,6
2020/11/15,224,18,2,0,3,1,0,3,3,4,2,12,7,38,,0,0,0,0,2,0,0,2,15,3,0,1,66,19,3,3,0,0,1,1,1,0,0,0,0,4,0,0,3,0,1,0,6
2020/11/16,276,18,2,0,4,1,0,5,3,4,2,13,7,40,35,0,0,0,0,2,0,0,2,15,4,0,2,72,19,3,3,0,0,1,1,2,1,0,0,0,4,0,0,3,0,1,0,7
2020/11/17,281,20,2,0,4,1,0,5,3,4,2,15,8,42,35,1,0,0,0,2,0,0,2,16,4,0,3,69,17,3,3,0,0,1,1,3,2,0,0,0,4,0,0,3,0,0,0,6
2020/11/18,284,18,2,0,5,1,0,5,5,4,2,15,8,39,38,1,0,0,1,2,0,0,3,15,4,0,3,72,17,3,4,0,0,1,0,2,2,0,0,0,3,0,0,3,0,0,0,6
2020/11/19,295,17,2,0,5,1,0,4,5,4,2,16,8,38,37,1,0,0,2,2,0,0,3,19,4,0,3,76,21,4,4,0,0,3,0,2,2,0,0,0,3,0,0,1,0,0,0,6
2020/11/20,317,19,2,1,8,1,0,4,5,4,3,17,8,37,44,1,0,0,2,2,0,0,3,19,4,0,3,81,23,4,4,0,0,3,0,2,2,0,0,0,3,0,0,1,0,0,0,7
2020/11/21,287,19,2,1,8,1,0,4,6,6,1,17,9,40,,1,0,0,1,2,0,0,3,17,5,1,3,87,26,4,4,0,0,3,0,2,2,0,0,0,3,0,0,2,0,0,0,7
2020/11/22,293,19,2,1,8,1,0,4,6,6,1,17,9,40,,1,0,0,0,2,0,0,3,18,5,1,3,91,27,4,4,0,0,3,0,2,2,0,2,0,3,0,0,2,0,1,0,5
2020/11/23,306,19,2,1,8,1,0,4,6,7,2,19,9,41,,1,0,0,0,2,0,1,3,18,5,1,3,98,27,5,4,0,0,3,0,1,2,0,2,0,3,0,0,2,0,1,0,5
2020/11/24,379,19,2,1,8,0,0,4,8,7,2,19,9,51,57,0,0,0,0,2,0,1,2,17,5,1,4,103,28,4,6,0,0,3,0,1,2,0,3,0,3,0,0,2,0,1,0,4
2020/11/25,413,22,2,1,8,0,0,5,9,6,2,24,10,54,58,0,0,0,0,2,0,1,4,16,5,2,4,107,32,6,11,0,0,3,0,1,2,0,3,0,3,0,0,5,0,2,0,3
2020/11/26,434,21,2,1,8,0,1,5,8,6,2,27,11,60,64,0,0,0,0,3,0,1,4,22,5,2,4,108,32,6,9,0,0,3,1,0,2,0,3,0,3,0,0,5,0,2,0,3
2020/11/27,442,21,2,1,7,0,1,6,11,6,5,29,11,61,59,0,0,0,0,3,0,1,6,22,5,2,5,107,31,6,8,0,0,3,2,2,1,0,3,0,3,0,0,6,0,2,1,3
2020/11/28,404,23,2,1,7,0,1,6,12,6,3,29,11,67,,0,0,0,0,3,0,1,5,26,5,2,5,107,37,6,8,0,0,3,2,2,1,0,4,0,5,0,0,6,1,2,1,4
2020/11/29,414,26,2,2,7,0,1,6,12,7,2,30,10,67,,0,0,0,0,3,0,1,5,26,7,2,5,110,39,6,8,0,0,3,2,2,1,0,4,0,5,0,0,6,1,2,1,3
2020/11/30,493,27,2,2,5,0,1,5,12,7,3,31,11,70,58,0,0,0,0,2,0,1,7,28,7,2,5,124,37,5,9,0,0,3,3,3,1,0,4,0,5,0,0,6,1,2,1,3
2020/12/1,490,28,2,2,5,0,1,5,11,7,2,31,10,62,60,0,0,0,0,2,0,1,8,28,7,2,5,125,35,6,7,0,1,3,5,3,1,0,5,0,5,0,0,7,1,2,1,4
2020/12/2,500,28,2,2,5,0,1,5,13,7,2,31,10,59,61,0,0,0,0,2,0,1,9,30,5,2,5,131,34,6,7,0,1,3,6,3,1,0,6,0,6,0,0,8,1,2,1,4
2020/12/3,505,26,2,2,5,0,1,5,16,7,2,28,11,54,61,0,0,0,0,1,0,2,10,27,5,2,6,136,37,6,6,0,1,5,6,3,1,0,6,0,9,0,0,8,1,2,1,4
2020/12/4,522,26,2,3,5,0,1,5,17,8,5,29,14,53,65,0,0,0,1,0,1,2,10,27,4,3,7,139,36,6,6,0,1,5,6,3,1,1,5,0,10,0,0,7,1,1,1,5
2020/12/5,455,27,2,3,5,0,1,5,17,8,5,29,14,55,,0,0,0,1,0,2,2,10,27,4,3,7,132,37,7,6,0,1,5,6,3,1,1,5,0,9,0,0,7,1,1,1,5
2020/12/6,466,24,2,3,5,0,1,5,17,9,5,29,14,54,,0,0,0,2,0,3,2,10,28,5,3,7,141,39,7,6,0,1,5,6,3,1,0,5,0,9,0,0,7,1,1,1,5
2020/12/7,541,24,2,3,4,0,1,5,17,10,8,27,14,55,65,0,2,0,2,0,3,2,13,28,5,3,9,141,40,7,4,0,1,5,6,3,1,0,5,0,10,0,0,7,1,1,1,6
2020/12/8,555,26,2,4,3,0,1,5,18,10,8,26,15,60,62,0,2,0,2,0,4,1,13,30,5,4,8,146,40,8,5,0,0,5,6,3,1,0,3,0,11,0,0,8,2,1,1,6
2020/12/9,546,27,2,4,3,0,1,5,16,9,9,27,15,59,54,0,2,0,2,0,4,1,12,28,6,4,8,147,41,6,8,0,0,5,7,3,1,0,2,1,9,0,0,7,2,1,1,7
2020/12/10,555,32,2,4,3,0,1,5,16,8,9,30,13,59,55,0,1,0,2,0,3,2,16,28,6,3,8,150,42,6,9,0,0,3,6,3,0,0,2,1,10,0,0,7,1,1,1,7
2020/12/11,582,33,2,4,3,0,1,4,14,8,8,34,14,67,53,0,1,0,2,0,3,3,16,28,6,2,8,155,45,6,10,0,1,3,10,3,0,0,2,1,11,0,0,8,2,1,1,9
2020/12/12,533,33,2,4,3,0,1,4,15,10,8,35,15,68,,0,1,0,2,0,4,4,16,28,5,3,8,152,43,6,10,0,1,3,10,3,0,0,2,1,12,0,0,8,3,1,1,8
2020/12/13,535,32,2,3,3,0,1,4,13,10,5,35,15,70,,0,1,0,2,0,4,5,16,27,5,3,8,158,44,7,10,0,1,3,10,4,0,0,2,1,12,0,0,8,3,1,1,6
2020/12/14,594,32,2,3,3,0,1,3,12,10,5,38,14,73,56,0,1,0,2,1,4,5,15,29,5,3,8,156,44,7,9,0,1,3,10,4,0,0,2,1,13,0,0,8,3,1,1,6
2020/12/15,618,34,2,3,3,0,1,4,13,10,4,42,13,78,55,0,1,0,2,1,5,5,16,32,5,2,8,158,44,6,8,1,1,3,14,5,0,0,2,1,13,0,2,9,3,2,1,6
2020/12/16,607,37,2,3,3,0,1,3,12,10,4,38,15,69,52,0,1,0,1,1,6,7,14,35,5,2,8,157,43,9,8,1,1,3,14,5,0,0,2,1,12,0,2,7,4,2,1,6
2020/12/17,610,35,2,3,3,0,1,5,12,11,5,38,17,66,50,0,1,0,2,1,7,7,14,37,5,2,8,157,46,10,8,1,1,3,12,5,0,0,2,0,13,0,2,5,5,2,1,5
2020/12/18,596,35,2,3,4,0,2,5,11,10,4,39,15,66,51,0,1,0,2,1,7,5,11,36,5,2,8,156,45,9,6,1,1,3,10,5,0,0,2,0,13,0,2,5,5,2,1,5
2020/12/19,540,34,2,2,4,0,2,5,11,10,4,39,16,62,,0,1,0,2,1,7,6,11,34,5,2,8,158,42,9,6,1,1,3,10,5,0,0,3,0,14,1,2,5,5,1,1,5
2020/12/20,550,35,2,3,4,0,2,5,11,10,4,40,17,66,,0,1,0,2,1,6,8,11,36,4,3,8,158,44,9,6,1,1,3,10,4,0,0,3,1,13,1,2,4,5,1,1,4
2020/12/21,626,32,2,3,6,0,5,5,11,11,9,34,20,63,57,0,1,0,1,2,5,7,9,35,4,4,13,165,46,10,8,1,1,3,12,4,0,0,4,3,11,1,2,4,5,1,1,5
2020/12/22,623,31,2,3,6,0,5,6,11,12,11,32,18,64,57,0,1,0,2,2,5,8,8,35,4,3,15,160,42,10,8,1,1,3,14,3,0,0,4,4,11,1,2,6,4,1,1,6
2020/12/23,651,33,2,3,6,0,5,5,9,13,12,40,19,69,61,0,1,2,2,2,4,8,7,39,4,3,20,162,41,11,6,0,1,3,17,3,0,0,4,3,11,1,2,4,4,1,1,7
2020/12/24,654,28,2,3,5,0,6,5,10,13,11,40,19,73,59,0,1,4,2,3,2,8,5,40,3,3,19,161,43,11,5,0,1,8,15,2,0,0,4,3,15,1,2,4,5,0,1,9
2020/12/25,661,25,2,3,5,0,6,5,9,12,10,46,19,81,61,0,1,4,2,3,2,8,5,39,3,3,17,162,45,10,5,0,1,8,15,2,0,0,4,4,14,1,2,3,5,0,1,8
2020/12/26,607,24,1,3,5,0,6,5,7,12,10,46,21,81,,0,1,6,2,3,2,7,5,42,3,5,17,161,45,11,5,0,1,8,15,2,0,0,4,6,12,1,2,4,4,0,1,11
2020/12/27,608,25,1,3,5,0,6,5,7,9,10,46,20,82,,0,1,7,2,3,2,9,5,40,4,5,17,161,47,10,5,0,1,8,15,2,0,0,4,8,12,1,2,3,4,0,1,10
2020/12/28,681,23,2,3,3,0,6,5,7,9,11,54,17,81,61,0,2,6,2,3,3,9,7,41,4,6,14,158,48,11,4,1,2,8,18,4,0,0,4,8,13,1,2,4,4,0,1,11
2020/12/29,676,22,2,3,3,0,6,5,7,9,7,54,16,84,61,0,2,7,1,3,3,10,9,41,4,6,14,150,44,15,4,1,2,8,18,3,0,0,4,9,13,1,2,5,4,0,1,13
2020/12/30,690,22,2,3,3,0,6,5,7,8,7,54,18,85,63,0,2,4,1,3,4,11,9,39,4,6,14,159,44,14,4,1,2,8,18,4,0,0,3,9,16,1,2,6,3,0,2,14
2020/12/31,725,22,2,3,3,0,6,5,8,9,9,59,18,89,74,0,2,5,0,3,4,13,7,40,4,9,14,164,45,13,4,1,2,8,18,3,0,0,3,9,16,1,2,7,3,1,2,15
2021/1/1,723,19,2,3,3,0,6,5,7,10,11,59,17,88,73,0,2,7,0,3,4,13,7,39,6,9,14,165,47,12,4,1,2,8,18,3,0,0,3,8,16,1,2,7,3,1,2,13
2021/1/2,727,19,2,4,3,0,6,5,7,9,10,59,15,94,71,0,2,7,0,3,3,13,7,39,6,9,14,165,49,12,4,1,2,8,18,3,0,0,3,7,16,1,2,9,4,1,2,13
2021/1/3,749,20,2,4,3,0,6,5,6,10,10,61,17,101,74,1,2,7,0,2,3,11,7,40,6,9,14,169,51,11,4,1,2,8,18,3,0,1,3,6,16,1,2,9,4,1,2,16
2021/1/4,786,21,2,4,5,0,5,9,6,9,11,68,20,108,79,1,2,8,0,2,3,12,5,38,6,11,20,171,51,11,3,2,1,8,13,3,0,1,3,5,17,1,9,8,4,2,2,16
2021/1/5,803,23,2,4,5,0,5,8,9,10,11,70,22,111,86,1,2,8,0,2,3,12,6,39,6,12,21,161,49,10,4,2,1,8,14,3,0,1,4,5,19,1,9,10,4,2,2,16
2021/1/6,808,24,2,4,7,0,5,8,8,10,12,63,23,113,91,1,2,6,1,2,3,13,7,38,5,10,16,166,54,10,1,2,1,8,12,3,0,1,4,5,22,1,9,12,4,2,2,15
2021/1/7,837,22,2,4,7,0,4,8,9,12,14,64,25,121,92,1,2,9,1,2,7,13,7,40,5,11,18,168,54,10,5,3,1,8,14,2,0,1,3,5,20,1,10,12,3,2,1,14
2021/1/8,838,18,2,3,8,0,4,8,9,11,15,66,28,129,86,0,2,9,1,2,6,12,7,41,4,13,15,168,54,10,5,3,1,9,13,1,0,1,2,5,19,1,10,16,4,2,1,14
2021/1/9,871,12,2,2,8,0,4,8,8,15,15,66,31,129,93,0,2,9,1,2,7,14,7,47,4,14,15,168,61,11,5,3,1,9,13,1,0,1,2,5,19,1,10,18,4,3,2,19
2021/1/10,887,12,2,2,8,0,4,8,8,15,16,66,31,128,93,0,2,9,1,2,9,14,6,49,5,14,15,171,65,11,5,3,1,9,13,3,0,1,2,4,19,1,10,16,4,4,2,24
2021/1/11,903,13,2,2,8,0,4,8,9,16,13,67,31,131,102,0,2,8,1,2,9,16,8,48,5,15,15,169,69,9,5,3,1,9,13,3,0,2,2,4,17,1,10,17,4,5,2,23
2021/1/12,929,12,2,2,9,0,3,9,9,17,13,67,31,144,93,0,3,7,1,4,9,16,8,49,5,15,16,171,74,9,6,2,1,9,16,2,0,2,3,4,19,1,9,17,5,4,3,28
2021/1/13,942,12,1,2,9,0,2,9,9,20,13,67,35,141,100,1,2,10,3,4,8,18,8,51,4,16,16,172,70,9,7,2,1,9,15,2,0,2,4,4,19,1,7,20,6,5,3,23
2021/1/14,961,9,1,2,9,0,2,7,9,19,11,74,40,135,102,0,3,10,3,3,6,18,8,57,5,17,15,175,71,10,8,2,0,9,14,2,0,2,5,5,20,3,5,20,6,6,3,30
2021/1/15,986,10,1,1,8,0,2,6,9,19,12,74,40,133,101,1,3,11,4,4,4,17,7,57,4,17,19,187,73,12,9,2,0,17,15,2,0,2,5,5,23,3,6,19,5,6,2,29
2021/1/16,997,10,1,1,8,0,2,6,9,19,12,78,43,136,106,1,3,10,4,4,3,18,6,57,5,17,19,185,73,12,9,2,0,17,15,2,0,2,3,5,28,3,6,17,5,6,2,27
2021/1/17,990,10,1,1,6,0,2,6,8,19,12,76,43,138,103,1,3,8,4,5,3,18,6,57,6,17,19,186,77,14,9,2,0,17,15,2,0,2,3,4,27,2,6,18,4,6,1,23
2021/1/18,1020,10,2,1,7,0,3,7,12,21,13,79,41,143,111,1,3,8,4,5,3,19,5,58,6,17,18,187,75,14,11,2,0,17,14,2,0,2,3,4,29,2,6,17,5,7,1,25
2021/1/19,1034,13,3,1,10,0,0,8,12,20,13,82,45,155,112,2,4,8,4,5,4,15,6,60,7,17,18,179,68,14,11,2,0,17,13,2,0,2,4,4,29,2,6,19,5,8,1,24
2021/1/20,1038,13,1,1,9,0,1,7,12,20,14,87,50,160,108,1,3,7,4,5,3,15,8,54,6,17,20,185,69,14,10,2,0,17,14,3,0,1,4,4,27,2,5,16,3,8,2,26
2021/1/21,1029,15,3,1,8,1,1,8,11,21,13,87,52,159,110,1,3,7,4,4,4,15,9,52,6,15,21,174,69,13,12,2,0,17,14,2,0,1,3,3,27,2,5,19,3,8,2,22
2021/1/22,1038,15,4,1,9,1,1,11,11,20,14,91,49,158,113,1,3,7,4,4,3,15,11,55,6,13,21,170,62,14,15,1,0,21,13,2,0,1,3,4,27,2,2,22,3,8,2,25
2021/1/23,1034,16,4,1,10,1,1,11,12,20,12,91,47,156,116,1,3,7,4,4,1,14,11,58,4,12,21,174,58,11,15,1,0,21,13,2,0,1,3,4,28,2,2,22,3,9,3,24
2021/1/24,1041,17,4,1,10,1,1,11,14,21,11,91,51,156,114,1,3,6,4,4,3,14,10,63,4,12,21,175,59,9,15,1,0,21,13,2,0,1,3,5,28,2,2,22,3,8,3,21
2021/1/25,1014,18,3,1,9,0,1,11,14,21,11,90,51,148,106,1,3,5,4,4,3,13,9,62,4,13,13,179,57,9,16,1,0,21,11,2,1,1,3,5,27,2,1,23,3,10,3,21
2021/1/26,1057,18,2,1,8,0,2,11,17,21,12,92,54,148,110,1,4,4,4,4,3,14,9,65,5,11,16,184,73,9,16,1,0,21,10,2,1,1,4,6,29,2,1,25,4,9,3,20
2021/1/27,1047,17,2,1,8,1,2,11,16,20,12,79,54,159,105,2,4,3,3,4,2,14,9,67,6,12,16,182,72,7,17,0,0,21,12,2,1,1,4,5,35,2,1,23,4,8,2,19
2021/1/28,1025,17,2,2,8,1,2,11,17,18,9,84,55,150,104,2,2,2,3,4,2,13,8,65,6,11,15,181,71,6,17,0,0,21,12,2,3,1,3,4,37,2,1,20,4,6,2,19
2021/1/29,988,13,2,2,7,0,2,11,17,17,10,86,49,147,103,1,2,2,3,3,2,15,10,63,6,11,16,174,65,6,14,0,0,10,12,2,2,1,3,4,35,3,2,22,3,8,2,20
